0.9976381187102075,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9976381187102075,0.9976381187102075
0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9981510965024909,0.9981510965024909
0.9971254042400287,0.9976381187102075,0.9976381187102075,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9976381187102075,0.9976381187102075
0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9981510965024909,0.9981510965024909
0.9971254042400287,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9976381187102075,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9976381187102075,0.9976381187102075
0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9981510965024909,0.9981510965024909
0.9971254042400287,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9971254042400287,0.9976381187102075,0.9976381187102075,0.9976381187102075,0.9976381187102075,0.9976381187102075
0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9981510965024909,0.9981510965024909
0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9981510965024909,0.9981510965024909
0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9976381187102075,0.9981510965024909,0.9981510965024909,0.9981510965024909
